host_id,host_name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
65236923,Kallel,Barra da Tijuca,Entire home/apt,199,2,3,13/02/2018,0.17,1,350
65238486,Norma Sueli,Copacabana  ,Entire home/apt,500,3,3,04/01/2017,0.11,1,364
65244224,Rachel,Maier  ,Entire home/apt,188,1,2,19/08/2016,0.08,1,0
65244747,Laura,Leblon  ,Entire home/apt,860,2,15,25/09/2018,0.98,1,131
65249005,Thais,Jacarepagua  ,Entire home/apt,1600,353,0,,,1,358
65259088,Fernando,Leme  ,Entire home/apt,252,4,1,31/03/2016,0.03,1,185
65259762,Rosana,Copacabana  ,Entire home/apt,222,2,3,28/09/2017,0.1,2,346
65259762,Rosana,Copacabana  ,Entire home/apt,105,2,1,09/07/2018,0.31,2,344
65263999,Jane,Barra da Tijuca,Entire home/apt,300,1,0,,,1,352
65266288,Ricardo,Leblon  ,Entire home/apt,488,2,2,02/01/2018,0.1,1,0
65277755,Jhon,Centro  ,Private room,49,1,0,,,1,358
65280246,Marcelo,Recreio dos Bandeirantes,Entire home/apt,349,1,0,,,1,365
65283902,Julia,Vargem Pequena ,Entire home/apt,3001,1,0,,,1,0
65288300,Gesilda,Centro  ,Entire home/apt,120,2,6,26/01/2017,0.2,1,272
65290565,Jose Augusto,Recreio dos Bandeirantes,Entire home/apt,800,1,0,,,1,365
65293234,Guilherme,Recreio dos Bandeirantes,Entire home/apt,180,2,3,06/02/2017,0.11,1,365
65337219,Andra Paulo,Ipanema  ,Entire home/apt,999,1,0,,,1,365
65356133,Cintia,Barra de Guaratiba,Private room,199,1,3,25/01/2017,0.12,5,72
65356133,Cintia,Barra de Guaratiba,Shared room,75,1,0,,,5,79
65356133,Cintia,Barra de Guaratiba,Private room,199,1,1,27/12/2016,0.05,5,365
65356133,Cintia,Barra de Guaratiba,Shared room,71,1,0,,,5,365
65356133,Cintia,Barra de Guaratiba,Private room,180,1,0,,,5,365
65356312,Livia E Fabricio,Barra da Tijuca,Entire home/apt,958,4,0,,,1,0
65356739,Ignacio,Flamengo  ,Entire home/apt,101,2,2,03/06/2018,0.21,1,35
65362105,Anita,Leme  ,Entire home/apt,601,1,2,23/08/2016,0.08,1,0
65367720,Guto,Salo Conrado ,Private room,98,1,1,01/02/2018,0.12,3,365
65367720,Guto,Salo Conrado ,Shared room,60,1,1,22/08/2016,0.04,3,365
65367720,Guto,Salo Conrado ,Shared room,64,1,0,,,3,365
65371764,Fernanda,Jacarepagua  ,Entire home/apt,1300,10,0,,,2,177
65371764,Fernanda,Recreio dos Bandeirantes,Entire home/apt,800,5,0,,,2,177
65378576,Carmen,Copacabana  ,Entire home/apt,173,1,58,02/10/2018,2.18,1,161
65390811,Marcus,Barra de Guaratiba,Entire home/apt,101,2,2,04/03/2017,0.1,1,363
65392189,Simone,Curicica  ,Entire home/apt,563,7,0,,,1,0
65413619,Juliana,Barra da Tijuca,Entire home/apt,398,1,4,01/01/2018,0.15,1,365
65414376,Bruna,Tijuca  ,Private room,79,1,0,,,1,364
65428344,Yago,Recreio dos Bandeirantes,Private room,150,1,0,,,1,364
65451439,Elnio,Barra da Tijuca,Entire home/apt,751,2,2,10/08/2016,0.07,1,0
65454080,Ivannia,Barra da Tijuca,Entire home/apt,391,2,4,07/04/2018,0.43,1,235
65464781,Daniela,Copacabana  ,Entire home/apt,500,3,0,,,2,0
65464781,Daniela,Copacabana  ,Entire home/apt,500,3,0,,,2,365
65470341,Bernard,Maracanal  ,Private room,563,5,0,,,1,365
65474896,Vivian,Olaria  ,Private room,101,1,0,,,1,0
65476234,Italo,Leblon  ,Entire home/apt,481,1,2,10/07/2018,0.1,1,19
65478841,Gustavo,Recreio dos Bandeirantes,Entire home/apt,398,1,1,26/08/2016,0.04,1,225
65480445,Solange,Santa Teresa ,Private room,131,3,0,,,1,83
65481374,Leila,Tijuca  ,Entire home/apt,714,10,0,,,1,0
65482015,Carolina,Barra da Tijuca,Entire home/apt,999,3,0,,,1,0
65484530,Luciana,Centro  ,Entire home/apt,192,2,17,05/10/2018,1.34,2,20
65484530,Luciana,Leblon  ,Private room,79,2,4,01/10/2018,2.26,2,24
65491179,Paulo,Catete  ,Entire home/apt,146,1,0,,,1,0
65498415,Valaria,Barra da Tijuca,Entire home/apt,699,7,0,,,1,365
65499121,Andra,Recreio dos Bandeirantes,Entire home/apt,1408,10,0,,,1,83
65504935,Maria Aparecida,Recreio dos Bandeirantes,Entire home/apt,1499,20,0,,,1,365
65505273,Fernando,Vila Isabel ,Entire home/apt,1198,15,0,,,1,180
65509429,Rosineli,Andaraa  ,Private room,71,1,0,,,1,365
65511190,Alfredo,Leblon  ,Entire home/apt,421,2,1,23/04/2017,0.06,1,0
65513522,Amanda,Maracanal  ,Private room,150,5,0,,,1,365
65514517,Nina,Laranjeiras  ,Entire home/apt,1206,1,0,,,1,0
65517788,Simone,Barra da Tijuca,Entire home/apt,1052,1,0,,,1,0
65522346,Joana,Botafogo  ,Entire home/apt,199,3,1,11/08/2016,0.04,1,0
65522379,Mauro,Taquara  ,Entire home/apt,7001,1,0,,,1,180
65524072,Fernanda,Itanhanga  ,Entire home/apt,1998,10,0,,,2,0
65524072,Fernanda,Freguesia (Jacarepagua) ,Entire home/apt,481,10,0,,,2,0
65536221,Claudia,Lagoa  ,Entire home/apt,2441,1,0,,,3,0
65536221,Claudia,Lagoa  ,Entire home/apt,2441,21,0,,,3,0
65536221,Claudia,Lagoa  ,Entire home/apt,2299,20,0,,,3,0
65541526,Fabiano,Taquara  ,Entire home/apt,90,1,24,24/09/2017,0.91,1,0
65571083,Lilian,Freguesia (Jacarepagua) ,Private room,109,1,3,22/08/2016,0.11,2,0
65571083,Lilian,Laranjeiras  ,Private room,252,1,0,,,2,365
65582310,Giselle,Jacarepagua  ,Entire home/apt,398,3,4,29/05/2018,0.15,1,364
65584509,Ana,Jacarepagua  ,Entire home/apt,1100,15,0,,,1,365
65605249,Analucia,Barra da Tijuca,Private room,500,1,0,,,1,364
65609059,Regina,Botafogo  ,Entire home/apt,1551,7,0,,,2,362
65609059,Regina,Botafogo  ,Private room,699,5,0,,,2,363
65609208,Bruno,Maracanal  ,Entire home/apt,481,6,0,,,2,365
65609208,Bruno,Copacabana  ,Entire home/apt,1198,5,0,,,2,365
65610612,Ihna,Copacabana  ,Entire home/apt,699,1,2,14/02/2018,0.08,1,365
65613392,Taissa,Recreio dos Bandeirantes,Entire home/apt,83,2,2,28/03/2017,0.1,1,164
65618367,Susana,Santa Teresa ,Entire home/apt,7136,1,0,,,1,0
65621223,Rena,Leblon  ,Private room,165,1,4,26/09/2017,0.14,1,365
65625010,Marcia,Jacarepagua  ,Private room,75,2,1,16/08/2016,0.04,1,177
65629379,Sabrina,Gavea  ,Entire home/apt,781,10,0,,,1,0
65630751,Roberto,Copacabana  ,Entire home/apt,169,5,5,05/01/2018,0.19,1,210
65644574,Joyce,Flamengo  ,Entire home/apt,300,1,1,01/01/2018,0.11,1,363
65646522,Marcelle,Vargem Grande ,Private room,300,1,0,,,1,363
65650397,Livia,Todos os Santos,Private room,71,1,3,20/09/2016,0.11,1,364
65650804,Regina,Copacabana  ,Entire home/apt,169,3,0,,,1,162
65653054,Jose Henrique,Jacarepagua  ,Entire home/apt,1502,1,0,,,1,365
65662679,Isabela,Copacabana  ,Entire home/apt,184,3,2,14/02/2018,0.18,1,0
65663010,Agnes,Barra da Tijuca,Entire home/apt,563,3,0,,,1,0
65666556,Maria De Fatima,Flamengo  ,Entire home/apt,252,5,0,,,1,0
65673093,Mario,Jacarepagua  ,Entire home/apt,590,10,0,,,1,0
65675398,Daniel,Barra da Tijuca,Entire home/apt,1998,15,0,,,1,0
65676361,Elenice,Pechincha  ,Entire home/apt,699,5,0,,,1,0
65677233,Eduardo,Jacarepagua  ,Private room,500,1,0,,,1,365
65685232,Aline,Andaraa  ,Private room,199,1,0,,,1,87
65711314,Dilson,Vila Isabel ,Entire home/apt,1878,15,0,,,1,363
65713298,Lavia,Copacabana  ,Private room,120,7,2,28/07/2016,0.07,3,179
65713298,Lavia,Copacabana  ,Entire home/apt,849,6,0,,,3,173
65713298,Lavia,Copacabana  ,Entire home/apt,849,5,1,19/08/2016,0.04,3,173
65726601,Tatianna,Gavea  ,Private room,590,1,0,,,2,0
65726601,Tatianna,Leblon  ,Private room,601,1,0,,,2,0
65732034,Isabel,Gavea  ,Entire home/apt,398,1,2,13/02/2018,0.21,1,365
65744061,Kelly,Recreio dos Bandeirantes,Entire home/apt,500,2,0,,,1,279
65753155,High Life Rio,Barra da Tijuca,Entire home/apt,1198,2,1,14/11/2016,0.04,1,175
65755092,Raul,Recreio dos Bandeirantes,Private room,86,1,1,14/08/2016,0.04,1,363
65767284,Gabriel,Jacarepagua  ,Entire home/apt,751,14,0,,,1,89
65771237,Edimar,Recreio dos Bandeirantes,Entire home/apt,3335,1,0,,,1,365
65774250,Josa,Vargem Grande ,Entire home/apt,162,2,8,15/01/2018,0.4,1,364
65798450,Suely Beatriz,Copacabana  ,Entire home/apt,349,2,0,,,2,348
65798450,Suely Beatriz,Barra da Tijuca,Entire home/apt,300,2,2,18/03/2018,0.24,2,279
65799936,Violeta,Jacarepagua  ,Entire home/apt,451,1,0,,,1,0
65806409,Claudia,Leme  ,Entire home/apt,361,5,0,,,1,88
65808044,Rodrigo,Barra da Tijuca,Entire home/apt,1082,15,0,,,1,363
65808853,Leonardo,Salo Cristavalo ,Entire home/apt,150,3,2,28/08/2017,0.09,1,315
65810212,Henrique,Recreio dos Bandeirantes,Entire home/apt,695,1,0,,,1,83
65812654,Gabriela,Botafogo  ,Private room,109,1,13,04/06/2018,0.45,2,253
65812654,Gabriela,Botafogo  ,Private room,349,3,1,21/08/2016,0.04,2,0
65812697,Matheus,Recreio dos Bandeirantes,Entire home/apt,950,1,0,,,1,365
65815859,Arnaldo,Botafogo  ,Entire home/apt,252,2,0,,,1,365
65820311,Daniel,Barra da Tijuca,Entire home/apt,999,1,0,,,1,365
65820662,Silvia,Leblon  ,Entire home/apt,300,1,8,12/09/2018,0.63,1,79
65829506,Marcia,Jardim Botanico ,Entire home/apt,2501,5,0,,,1,0
65844955,Fabrizzia,Jacarepagua  ,Entire home/apt,792,1,2,25/09/2017,0.15,1,180
65861126,Eduardo,Jacarepagua  ,Entire home/apt,999,10,0,,,1,365
65873930,Ana Luiza,Recreio dos Bandeirantes,Private room,169,1,0,,,1,364
65882504,Rodrigo,Recreio dos Bandeirantes,Entire home/apt,1499,1,0,,,1,0
65883310,Felipe,Barra da Tijuca,Entire home/apt,398,4,1,10/08/2016,0.04,1,352
65887887,Paula,Recreio dos Bandeirantes,Entire home/apt,999,1,0,,,1,0
65893901,Claudio,Recreio dos Bandeirantes,Entire home/apt,150,7,1,15/08/2016,0.04,1,0
65901736,Adilson,Barra da Tijuca,Entire home/apt,2250,17,0,,,1,0
65903144,Toccata,Barra da Tijuca,Entire home/apt,4000,1,0,,,1,0
65913799,Pablo,Leblon  ,Entire home/apt,511,1,2,13/02/2018,0.21,1,84
65916248,Fernando Franklin,Leblon  ,Entire home/apt,548,2,1,14/08/2016,0.04,1,363
65917122,Honey,Recreio dos Bandeirantes,Private room,101,1,0,,,1,362
65920423,Betina,Jacarepagua  ,Entire home/apt,500,4,0,,,1,0
65921723,Fabiano,Copacabana  ,Private room,199,1,0,,,1,180
65923393,Fabio,Recreio dos Bandeirantes,Entire home/apt,1998,1,0,,,1,365
65925985,Israel,Jacarepagua  ,Private room,199,1,2,17/09/2017,0.08,2,365
65925985,Israel,Jacarepagua  ,Private room,398,1,5,25/09/2017,0.19,2,365
65931705,Pedro,Barra da Tijuca,Entire home/apt,1551,1,0,,,1,364
65933748,Marcela,Leblon  ,Entire home/apt,3193,1,0,,,1,365
65934379,Pedro,Barra da Tijuca,Entire home/apt,500,2,2,02/01/2017,0.07,1,0
65934543,Elione,Engenho de Dentro,Private room,180,1,0,,,1,365
65940088,Anamaria,Barra da Tijuca,Private room,120,1,8,17/08/2018,0.31,3,360
65940088,Anamaria,Barra da Tijuca,Private room,150,1,18,18/08/2018,0.69,3,345
65940088,Anamaria,Barra da Tijuca,Private room,98,1,37,18/08/2018,1.42,3,358
65945107,Flavia,Barra da Tijuca,Entire home/apt,2501,7,1,14/08/2016,0.04,1,0
65945916,Gysele,Maracanal  ,Private room,300,3,0,,,1,365
65947845,Danton,Copacabana  ,Entire home/apt,451,4,3,15/02/2018,0.11,1,363
65960491,Guilherme,Botafogo  ,Entire home/apt,222,2,1,14/02/2018,0.12,1,364
65968764,David,Copacabana  ,Entire home/apt,1277,1,0,,,1,364
65969079,Andrea,Complexo do Alemalo,Entire home/apt,1401,3,0,,,1,0
65969668,Flavia,Recreio dos Bandeirantes,Entire home/apt,1690,5,0,,,1,0
65973612,Ana Flavia,Jacarepagua  ,Entire home/apt,376,1,2,15/08/2016,0.08,1,358
65974106,Samir,Vargem Grande ,Entire home/apt,14502,1,0,,,1,365
65975604,Anileda,Ipanema  ,Private room,101,1,8,13/02/2018,0.32,5,359
65975604,Anileda,Ipanema  ,Private room,101,1,5,08/07/2018,0.19,5,365
65975604,Anileda,Ipanema  ,Entire home/apt,1499,1,0,,,5,364
65975604,Anileda,Ipanema  ,Private room,199,1,2,01/01/2018,0.09,5,362
65975604,Anileda,Ipanema  ,Shared room,101,1,1,01/01/2018,0.11,5,365
65975818,Debora,Santa Teresa ,Entire home/apt,79,4,1,15/12/2017,0.1,1,0
65978928,Marco Antonio,Copacabana  ,Entire home/apt,218,3,0,,,1,353
65982233,Alvaro,Jacarepagua  ,Entire home/apt,398,2,1,23/09/2016,0.04,1,365
66038267,Franck,Joa  ,Entire home/apt,1198,3,0,,,1,176
66039372,Vitor & Carlos,Jacarepagua  ,Entire home/apt,252,1,8,05/08/2017,0.29,21,127
66039372,Vitor & Carlos,Ipanema  ,Private room,101,1,81,14/08/2018,3.32,21,340
66039372,Vitor & Carlos,Ipanema  ,Private room,79,1,104,18/09/2018,4.26,21,339
66039372,Vitor & Carlos,Ipanema  ,Private room,101,1,105,24/09/2018,4.32,21,345
66039372,Vitor & Carlos,Copacabana  ,Entire home/apt,300,2,21,09/09/2018,1.05,21,340
66039372,Vitor & Carlos,Copacabana  ,Entire home/apt,601,2,32,24/09/2018,1.99,21,303
66039372,Vitor & Carlos,Copacabana  ,Entire home/apt,601,2,9,07/10/2018,1.12,21,255
66039372,Vitor & Carlos,Ipanema  ,Entire home/apt,1300,2,14,30/09/2018,1.76,21,304
66039372,Vitor & Carlos,Leblon  ,Entire home/apt,1799,2,0,,,21,76
66039372,Vitor & Carlos,Copacabana  ,Entire home/apt,398,2,2,16/07/2018,0.41,21,295
66039372,Vitor & Carlos,Ipanema  ,Entire home/apt,1701,2,5,26/09/2018,2.73,21,275
66039372,Vitor & Carlos,Copacabana  ,Entire home/apt,199,2,2,24/09/2018,0.98,21,318
66039372,Vitor & Carlos,Ipanema  ,Entire home/apt,199,2,0,,,21,316
66039372,Vitor & Carlos,Copacabana  ,Entire home/apt,601,3,0,,,21,365
66039372,Vitor & Carlos,Copacabana  ,Entire home/apt,398,4,0,,,21,147
66039372,Vitor & Carlos,Copacabana  ,Entire home/apt,699,2,0,,,21,160
66039372,Vitor & Carlos,Ipanema  ,Entire home/apt,500,3,0,,,21,313
66039372,Vitor & Carlos,Copacabana  ,Entire home/apt,199,2,1,17/09/2018,1,21,345
66039372,Vitor & Carlos,Cosme Velho ,Entire home/apt,751,1,0,,,21,99
66039372,Vitor & Carlos,Copacabana  ,Entire home/apt,199,2,0,,,21,301
66039372,Vitor & Carlos,Copacabana  ,Entire home/apt,601,2,0,,,21,358
66042644,Alda,Recreio dos Bandeirantes,Entire home/apt,300,1,0,,,1,0
66044073,Nathalia,Jardim Botanico ,Private room,252,1,0,,,1,365
66048635,Alessandra,Recreio dos Bandeirantes,Entire home/apt,1198,15,0,,,1,0
66056481,Tiago E Alice,Jacarepagua  ,Private room,300,1,1,26/09/2017,0.08,1,365
66057599,Priscila,Barra da Tijuca,Entire home/apt,800,1,1,19/11/2017,0.09,1,365
66059226,Janemary,Jacarepagua  ,Entire home/apt,781,7,0,,,2,364
66059226,Janemary,Jacarepagua  ,Entire home/apt,601,7,0,,,2,89
66061451,Amanda,Santa Teresa ,Private room,60,1,0,,,1,0
66063693,Cadu,Barra da Tijuca,Entire home/apt,379,1,2,03/01/2018,0.15,1,356
66102609,Andra,Copacabana  ,Entire home/apt,398,3,1,07/07/2016,0.04,1,0
66103904,Sueli De Souza Frazao Vallim,Santa Teresa ,Entire home/apt,252,1,2,19/09/2017,0.12,1,364
66104991,Marianne,Glaria  ,Private room,173,1,0,,,1,0
66111437,Ana Paula,Recreio dos Bandeirantes,Shared room,101,1,0,,,1,0
66113547,Fernando,Freguesia (Jacarepagua) ,Entire home/apt,361,2,1,21/08/2016,0.04,1,0
66114609,Rafael,Botafogo  ,Entire home/apt,500,1,0,,,1,0
66117745,Neide Ou Bianca,Botafogo  ,Entire home/apt,999,1,0,,,3,365
66117745,Neide Ou Bianca,Botafogo  ,Entire home/apt,71,30,0,,,3,365
66117745,Neide Ou Bianca,Praasa da Bandeira,Private room,90,30,0,,,3,365
66118457,Moema,Leme  ,Entire home/apt,789,1,0,,,1,83
66135097,Veranica,Centro  ,Entire home/apt,90,2,6,13/02/2018,0.23,1,362
66185567,Isabella,Glaria  ,Entire home/apt,252,1,0,,,1,364
66185886,Caian,Santa Teresa ,Entire home/apt,71,1,0,,,1,0
66188152,Roberto,Ipanema  ,Entire home/apt,451,7,0,,,1,0
66195525,Vivian,Taquara  ,Entire home/apt,289,1,0,,,1,365
66198317,Alexander,Recreio dos Bandeirantes,Entire home/apt,800,1,0,,,1,0
66199648,Tania,Flamengo  ,Private room,101,1,4,25/04/2018,0.17,3,194
66199648,Tania,Flamengo  ,Private room,68,1,6,01/09/2018,0.3,3,293
66199648,Tania,Flamengo  ,Private room,101,1,0,,,3,194
66201338,Leonardo,Ramos  ,Entire home/apt,376,1,0,,,1,89
66204387,Rossana,Barra da Tijuca,Private room,180,2,0,,,1,0
66205038,Rafael,Jacarepagua  ,Entire home/apt,1198,7,0,,,1,0
66208127,Tatiana,Jacarepagua  ,Entire home/apt,901,20,1,23/08/2016,0.04,1,0
66208699,Lilah,Ipanema  ,Entire home/apt,349,3,3,21/08/2016,0.11,2,362
66208699,Lilah,Leblon  ,Entire home/apt,349,3,3,23/08/2016,0.11,2,7
66215139,Alayr,Jacarepagua  ,Entire home/apt,901,1,0,,,1,0
66215157,Marcio,Barra da Tijuca,Entire home/apt,252,1,3,31/03/2017,0.11,1,211
66215837,Roberto,Leblon  ,Entire home/apt,162,14,0,,,1,0
66217146,Bianca,Leblon  ,Entire home/apt,2066,5,0,,,1,0
66224871,Maria,Leblon  ,Entire home/apt,1198,15,0,,,1,0
66229591,Ana Leticia,Jacarepagua  ,Entire home/apt,150,2,1,25/09/2017,0.08,1,0
66231570,Cristovalo,Ipanema  ,Entire home/apt,372,3,59,23/09/2018,2.73,1,125
66242106,Michel,Recreio dos Bandeirantes,Entire home/apt,252,15,0,,,1,0
66245605,Barbara,Recreio dos Bandeirantes,Entire home/apt,2201,7,0,,,1,0
66249120,Evandro,Copacabana  ,Entire home/apt,300,1,0,,,1,194
66249617,Dado,Leblon  ,Private room,2817,7,0,,,1,0
66250702,Romulo,Centro  ,Private room,60,1,0,,,1,0
66252021,Luis,Copacabana  ,Entire home/apt,252,1,0,,,1,364
66253501,Diva,Recreio dos Bandeirantes,Private room,79,2,1,23/04/2018,0.17,1,364
66255906,Henrique,Ipanema  ,Entire home/apt,300,1,2,14/02/2018,0.09,1,365
66257438,Amanda,Maracanal  ,Entire home/apt,1300,20,0,,,1,0
66261357,Paulo,Leblon  ,Entire home/apt,500,2,0,,,1,88
66267116,Andre,Copacabana  ,Entire home/apt,229,1,18,10/09/2017,0.66,1,327
66310885,Regina,Leme  ,Entire home/apt,109,1,0,,,1,108
66316106,Gustavo,Copacabana  ,Entire home/apt,1052,1,0,,,1,0
66316459,Marina,Recreio dos Bandeirantes,Entire home/apt,699,3,1,03/06/2018,0.23,1,140
66324606,Ronaldo,Laranjeiras  ,Entire home/apt,1127,1,0,,,1,0
66346758,Maria,Vargem Pequena ,Entire home/apt,2100,10,0,,,4,0
66346758,Maria,Copacabana  ,Entire home/apt,1799,10,0,,,4,0
66346758,Maria,Copacabana  ,Entire home/apt,849,3,0,,,4,365
66346758,Maria,Copacabana  ,Entire home/apt,1799,1,0,,,4,0
66349045,Augusto,Barra da Tijuca,Entire home/apt,199,1,18,10/09/2018,0.93,1,12
66349665,Stella,Jacarepagua  ,Entire home/apt,560,25,0,,,1,87
66357295,Mariza,Copacabana  ,Private room,139,2,4,14/02/2018,0.15,2,365
66357295,Mariza,Copacabana  ,Private room,300,2,0,,,2,359
66357661,Josa Mateus,Barra da Tijuca,Entire home/apt,2501,1,0,,,1,0
66358484,Vania,Laranjeiras  ,Private room,162,3,0,,,1,362
66359613,Rio Sea And Sun,Barra da Tijuca,Entire home/apt,1198,1,0,,,3,0
66359613,Rio Sea And Sun,Copacabana  ,Entire home/apt,1499,3,0,,,3,0
66359613,Rio Sea And Sun,Copacabana  ,Entire home/apt,1198,3,0,,,3,0
66362049,Raul,Laranjeiras  ,Entire home/apt,1300,3,0,,,1,362
66364078,Alexandra,Copacabana  ,Private room,101,1,0,,,2,0
66364078,Alexandra,Copacabana  ,Private room,60,1,0,,,2,260
66364915,Michelle,Barra da Tijuca,Entire home/apt,1499,7,0,,,1,0
66367908,Paulo,Camorim  ,Entire home/apt,391,2,6,24/09/2018,0.34,2,75
66367908,Paulo,Salo Conrado ,Private room,252,2,0,,,2,19
66375001,Diego & Daniele,Barra da Tijuca,Private room,38,1,0,,,1,182
66377564,Alex,Recreio dos Bandeirantes,Entire home/apt,500,8,0,,,1,364
66385520,Joao Paulo,Copacabana  ,Entire home/apt,500,5,0,,,1,0
66388339,Rosana,Recreio dos Bandeirantes,Entire home/apt,1198,2,3,25/09/2017,0.11,1,354
66391841,Gerson,Vargem Grande ,Entire home/apt,1600,1,0,,,1,0
66392396,Marianna,Recreio dos Bandeirantes,Private room,150,1,0,,,1,364
66393902,Vanessa,Barra da Tijuca,Entire home/apt,1878,1,0,,,1,364
66398720,Walter,Copacabana  ,Entire home/apt,109,1,2,27/05/2018,0.22,4,46
66398720,Walter,Copacabana  ,Entire home/apt,131,3,0,,,4,338
66398720,Walter,Copacabana  ,Entire home/apt,120,3,0,,,4,264
66398720,Walter,Copacabana  ,Entire home/apt,128,4,1,26/08/2018,0.63,4,332
66438132,Paulo,Barra da Tijuca,Entire home/apt,1957,15,0,,,1,83
66447624,Andra,Jacarepagua  ,Entire home/apt,300,3,0,,,1,90
66450049,Rita De Cassia,Praasa da Bandeira,Private room,131,1,0,,,1,0
66452600,Paula,Ipanema  ,Private room,398,5,1,21/08/2016,0.04,2,362
66452600,Paula,Ipanema  ,Private room,398,5,0,,,2,362
66455063,Josa,Jardim Botanico ,Entire home/apt,563,3,0,,,1,90
66458439,Marlon,Jacarepagua  ,Entire home/apt,2798,31,0,,,1,365
66462104,Maria Luiza,Barra da Tijuca,Entire home/apt,199,2,76,30/09/2018,3.27,1,169
66466305,Vera,Jardim Botanico ,Entire home/apt,300,3,1,21/08/2016,0.04,1,0
66467844,Rafael,Copacabana  ,Entire home/apt,252,1,1,22/08/2016,0.04,1,0
66476820,Gabriel,Copacabana  ,Entire home/apt,199,3,4,26/08/2018,1.52,1,147
66481393,Carlos,Praasa da Bandeira,Entire home/apt,1100,17,0,,,1,0
66483220,Maria Da Gloria,Jardim Botanico ,Entire home/apt,131,2,2,14/02/2018,0.07,1,49
66489293,Susan Karin,Urca  ,Entire home/apt,300,1,0,,,1,0
66497873,Fatima,Copacabana  ,Entire home/apt,548,4,1,20/08/2016,0.04,1,350
66503486,Gian,Recreio dos Bandeirantes,Shared room,150,1,0,,,1,364
66557090,Jilsilene,Catete  ,Entire home/apt,94,2,3,09/01/2018,0.28,1,0
66559017,Christowalo,Barra da Tijuca,Entire home/apt,1799,15,0,,,1,0
66561971,Andrea,Tijuca  ,Private room,999,3,0,,,1,0
66568324,Rodrigo,Barra da Tijuca,Private room,71,1,7,21/09/2018,1.12,1,31
66578819,Thais,Recreio dos Bandeirantes,Entire home/apt,222,2,8,01/01/2018,0.3,1,263
66582437,Roberto,Copacabana  ,Entire home/apt,150,2,42,03/06/2018,1.44,1,0
66585257,Murillo,Ipanema  ,Entire home/apt,1198,25,0,,,1,0
66585676,Onka,Botafogo  ,Private room,56,1,2,29/12/2017,0.16,1,365
66588499,Maria Lucia,Recreio dos Bandeirantes,Entire home/apt,962,3,0,,,1,363
66602724,Juliana,Tijuca  ,Entire home/apt,601,5,1,25/08/2016,0.04,1,0
66605594,Idries,Copacabana  ,Entire home/apt,398,4,2,01/01/2018,0.08,1,0
66612443,Bruno,Barra da Tijuca,Entire home/apt,252,1,9,05/07/2018,0.44,1,347
66612535,Luciana,Barra da Tijuca,Entire home/apt,1198,15,0,,,1,0
66620047,Roberta,Laranjeiras  ,Entire home/apt,379,12,0,,,1,0
66622379,Bianca,Leblon  ,Entire home/apt,1878,5,0,,,1,0
66625994,Miriam,Copacabana  ,Entire home/apt,327,4,4,14/02/2018,0.16,1,331
66633419,Maria Luiza,Leblon  ,Entire home/apt,421,25,0,,,1,358
66640516,Andra,Jacarepagua  ,Entire home/apt,1221,12,0,,,1,97
66646026,Halio Gregario,Jacarepagua  ,Private room,398,2,0,,,1,302
66649352,Luana Capaverde,Copacabana  ,Private room,192,2,0,,,1,0
66651487,Marinauria,Copacabana  ,Entire home/apt,357,10,1,17/08/2016,0.04,1,351
66655195,Thatyana,Copacabana  ,Entire home/apt,150,4,0,,,1,83
66655592,Simone,Barra da Tijuca,Entire home/apt,500,1,0,,,1,365
66655804,Janaina,Vila Isabel ,Entire home/apt,101,2,23,09/10/2018,0.99,1,333
66706714,Andreia,Tijuca  ,Entire home/apt,699,1,0,,,1,365
66720687,Maria Alice,Jacarepagua  ,Private room,252,1,1,09/03/2017,0.05,2,90
66720687,Maria Alice,Camorim  ,Private room,180,2,0,,,2,364
66720869,Patricia,Barra da Tijuca,Entire home/apt,199,1,4,23/08/2016,0.15,1,0
66721689,Luas Antonio,Recreio dos Bandeirantes,Entire home/apt,252,1,0,,,1,177
66728770,Ione,Botafogo  ,Private room,327,1,3,02/01/2018,0.11,1,364
